username1,pagetitle1,pagetitle2,counter,hop,nhop
TreCoolGuy,List of Marvel Cinematic Universe characters,The SpongeBob Movie: Sponge Out of Water,7658,3,1
TreCoolGuy,Marvel Cinematic Universe,User talk:Fandraltastic,7673,-1,0
TreCoolGuy,User talk:TreCoolGuy,Avengers 2,7863,3,1
TreCoolGuy,Iron Man in film,Captain America: The First Avenger,7901,2,1
TreCoolGuy,Captain America in film,Template:Batman video games,7919,3,1
TreCoolGuy,List of S.H.I.E.L.D. members,User talk:Favre1fan93,7966,-1,0
TreCoolGuy,User talk:Favre1fan93,List of Avengers members,8261,3,1
TreCoolGuy,Captain America in film,Talk:Ted (film),8575,-1,0
TreCoolGuy,User talk:TreCoolGuy,Jimmy Kimmel Live!,8717,3,1
TreCoolGuy,Iron Man in film,Kick-Ass (film),8746,2,1
TreCoolGuy,Iron Man in film,Wikipedia talk:WikiProject Film,8782,-1,0
TreCoolGuy,User:TreCoolGuy/sandbox,A Million Ways to Die in the West,9000,3,1
TreCoolGuy,Batman: Arkham,Bruce vs. Frankenstein,9024,3,1
TreCoolGuy,User:TreCoolGuy/sandbox,List of Rock and Roll Hall of Fame inductees,9044,3,1
TreCoolGuy,User talk:TreCoolGuy,User talk:GSK,9059,-1,0
TreCoolGuy,Template:DC Comics films,User talk:My name is not dave,9179,-1,0
TreCoolGuy,User:TreCoolGuy/sandbox,Big Talk Productions,9267,3,1
TreCoolGuy,Brian Tyler (composer),User talk:Takuy,9293,-1,0
TreCoolGuy,User talk:Favre1fan93,Talk:The Avengers (2012 film),9319,-1,0
TreCoolGuy,User talk:TreCoolGuy,User talk:Jhenderson777,9355,-1,0
TreCoolGuy,User talk:Jhenderson777,Talk:2012 in film,9367,-1,0
TreCoolGuy,Linkin Park,User talk:STATicVapor,9418,-1,0
TreCoolGuy,User talk:TreCoolGuy,Talk:Johnny Depp filmography,9480,-1,0
TreCoolGuy,User talk:TreCoolGuy,User:ThePorterGuy,9494,-1,0
TreCoolGuy,User talk:GSK,Wikipedia:Administrators' noticeboard,9595,-1,0
TreCoolGuy,Green Day,User talk:Lukeno94,9605,-1,0
TreCoolGuy,Jon Favreau,Hercules: The Thracian Wars,9647,3,1
TreCoolGuy,List of Marvel Studios films,Patrick Wilson (American actor),9694,2,1
TreCoolGuy,User talk:Jhenderson777,Cigarettes and Valentines,9758,3,1
TreCoolGuy,Development of Untitled Batman vs. Superman Film,Marvel Universe,9849,2,1
Oiuyp,Pink (singer),User talk:Oiuyp,9904,-1,0
Oiuyp,User talk:Oiuyp,Boer Wars,9905,4,0
Chas5499,User:Chas5499,Polyp,9928,-1,0
Chas5499,User talk:Chas5499,User talk:Tom Morris,9930,-1,0
Mikmak3000,England national football team,User talk:Mikmak3000,9936,-1,0
Mikmak3000,User talk:Mikmak3000,2010 FIFA World Cup,9938,-1,0
Ari57,User:Arindam debnath,User talk:Anna Frodesiak,10009,-1,0
Mackdaddyphresh,Bloomington High School South,User talk:Marauder40,10048,-1,0
Mackdaddyphresh,User talk:Marauder40,16th Street Baptist Church bombing,10049,-1,0
Jellyman331,Aaliyah,User talk:Kww,10184,-1,0
Jellyman331,User talk:Kww,User talk:Jellyman331,10185,-1,0
Ruke50,User talk:Ruke50,Jay Treaty,10220,1,1
12boshoffd,Wikipedia:Tutorial/Editing/sandbox,Template:X2,10256,-1,0
12boshoffd,Template:X2,Wikipedia:Tutorial/Wikipedia links/sandbox,10257,-1,0
12boshoffd,Wikipedia:Tutorial/Citing sources/sandbox,User:12boshoffd/sandbox,10259,-1,0
Andrew Prado,Holes (film),Wikipedia:Edit filter/False positives/Reports,10273,-1,0
Andrew Prado,Wikipedia:Edit filter/False positives/Reports,MTR KTT,10274,4,0
Elliechops,Astra Taylor,User:Elliechops,10311,-1,0
Jstimmel,Twilight (series),User talk:Jstimmel,10340,-1,0
Jstimmel,User talk:Jstimmel,Atticus Finch,10341,4,0
JordanW1,Dimebag Darrell,User talk:JordanW1,10350,-1,0
Cocacola125802,Salem County Special Services School District,SCSSSD,10423,2,1
Cocacola125802,SCSSSD,Template:Largest cities of New York,10424,4,0
GoKuchisakeonnago!,Mountain Dew,User talk:GoKuchisakeonnago!,10544,-1,0
RyanScott1995,User:RyanScott1995/sandbox,User:RyanScott1995/sandbox,10571,-1,0
RyanScott1995,User:RyanScott1995/sandbox,Web hosting service,10577,-1,0
Dj12599,Giles Ji Ungpakorn,User talk:Dj12599,10594,-1,0
Fighterf4u,"E Company, 506th Infantry Regiment (United States)",Medieval torture,10630,3,1
Fighterf4u,Medieval torture,A Wrinkle in Time,10635,3,1
Franknam96,Timeline of the Korean Empire,Gwangmu Reform,10788,1,1
Franknam96,Airship,User talk:Conprix,10887,-1,0
Franknam96,North Korea,Wikipedia:WikiProject Korea/Participants,10893,-1,0
Franknam96,Trillion dollar club,United Nations General Assembly resolution 67/19,10961,3,1
Adamwalesbm,User:Adamwalesbm,Jose Baxter,11052,-1,0
Adamwalesbm,Stoat,User talk:Adamwalesbm,11056,-1,0
Pandalover90210,Wikipedia:Edit filter/False positives/Reports,Chokri Belaïd,11153,4,0
Pandalover90210,Chokri Belaïd,Lykan HyperSport,11154,4,0
Dubie6910,Bo Ryan,User talk:Dubie6910,11171,-1,0
MaglorThom,Tompkins Consolidated Area Transport,Tompkins Consolidated Area Transit,11218,1,1
MaglorThom,Tompkins Consolidated Area Transit,TCAT,11219,1,1
MaglorThom,Wikipedia:Changing username/Simple,User:GeniusMaster,11231,-1,0
MaglorThom,Sturgis Charter Public School,Sturgis Charter School,11277,1,1
MaglorThom,Sturgis Charter School,User:C.urps Really Sucks,11278,-1,0
MaglorThom,User:A7skt6bsbll1gtr9,Tonality,11284,-1,0
MaglorThom,Wikipedia:Requests for page protection,User:Oldspammer,11308,-1,0
MaglorThom,Talk:Sturgis Charter Public School,User:MasterOfMuppets~enwiki,11310,-1,0
MaglorThom,Talk:Sturgis Charter Public School,User:The propogandist,11313,-1,0
MaglorThom,Sturgis Charter Public School,User:892186,11318,-1,0
MaglorThom,User:892186,User:Josieee.eee,11320,-1,0
MaglorThom,User:Josieee.eee,User:Jon777,11321,-1,0
MaglorThom,User:Bigman123,User:Cʋɾρʃ,11325,-1,0
MaglorThom,User:Cʋɾρʃ,User:Curtis S2,11326,-1,0
MaglorThom,User:Curtis S2,Tenor,11327,-1,0
MaglorThom,Tenor,User:Jonarooni,11328,-1,0
MaglorThom,User:Jillko,User:Zui1,11332,-1,0
MaglorThom,User:Grandiakid,User:J1MBO WAL3S,11352,-1,0
MaglorThom,User:J1MBO WAL3S,User:Smugface the goldeating dwarf,11353,-1,0
MaglorThom,User:Jimbo Wales/In many languages...,User:Lonympics,11357,-1,0
MaglorThom,User:Lonympics,User:Wolverine456,11358,-1,0
MaglorThom,Sturgis Charter Public School,User:Loserville,11376,-1,0
MaglorThom,User:Loserville,User:Jyurjf,11377,-1,0
MaglorThom,User:Haggus573,User:Horriblejoe1envy,11380,-1,0
MaglorThom,User:Dingledanglement,User:Gkhjy,11389,-1,0
MaglorThom,User:Rob 06-07,User:Centralcitynews,11417,-1,0
MaglorThom,User:Centralcitynews,User:Digi Wiki,11418,-1,0
MaglorThom,User:Gezza,User:Faerieangel,11421,-1,0
MaglorThom,User:Faerieangel,User:HMLINC,11422,-1,0
MaglorThom,User:Coproero,User:Never Cry Wolf,11426,-1,0
MaglorThom,User:Colonbowgupwagon,User:Careerjoy,11428,-1,0
MaglorThom,User:Careerjoy,User:Lets Spam Wikipedia Together,11430,-1,0
MaglorThom,User:Bt414,User:Moltrix,11432,-1,0
MaglorThom,User:Moltrix,User:Kelpfishburger,11433,-1,0
MaglorThom,User:Kelpfishburger,User:MACORIS CLOTHING,11434,-1,0
MaglorThom,User:CNC,User:Jarannda,11439,-1,0
MaglorThom,User:Jarannda,User:Defleppardsdrummerhasonlyonearm,11440,-1,0
MaglorThom,User:Josephboyd786,User:Killarahigh,11452,-1,0
MaglorThom,User:Greatscott,User:Not a Sockpuppet of Flameviper12,11466,-1,0
MaglorThom,Wikipedia:Long-term abuse/MascotGuy,User:CoolBlackGuy,11470,-1,0
MaglorThom,User talk:Freakofnurture,User:CrazyGoodman,11474,-1,0
MaglorThom,User:CrazyGoodman,User:Railer 3E6,11475,-1,0
MaglorThom,Wikipedia:Administrator intervention against vandalism,User:Idayam,11482,-1,0
MaglorThom,User:Innocent grl,National League,11488,-1,0
Jpjazz,User:Jpjazz,User:Jpjazz/sandbox,11541,-1,0
Peanutsfish,Giant (mythology),User talk:Peanutsfish,11614,-1,0
Prakhar23,Wikipedia:Sandbox,User talk:Prakhar23,11621,-1,0
Barnetjoe,User talk:Barnetjoe,Barnet F.C.,11664,-1,0
Johntabios,User talk:Johntabios,User:Johntabios,11711,-1,0
Johntabios,User talk:Johntabios,User talk:Johntabios/Status explain,11721,-1,0
Johntabios,User talk:Johntabios,Dan Howell,11749,-1,0
Vietxtony,User:Vietxtony,Bay of Pigs Invasion,11785,-1,0
